CONTACT_ID,PATROL_STATION,DATE_TIME,NUMBER_OF_MINUTES,STREET_NUMBER,DIRECTION,STREET,TYPE,SUITE,CROSS_STREET,LANDMARK,FULL_STREET,CITY,STATE,ZIP_CODE,K_12_SCHOOL,SCHOOL_NAME,CALL_FOR_SERVICE,CIVILIANS_CONTACTED,Person ID,Street #,Street Direction,Street Name,Street Type,Suite,Cross Street,Landmark,Full Address,City,State,Zip Code,Age?,K12 Student?,Limited or No English Fluency?,Perception Made,Homeless?,Gender,Race,Disability,Reason for Contact,Reason for Contact Narrative,Traffic Violation Type,Traffic Violation Offense Code,Reasonable Suspicion that the Officer Witnessed Commission of a Crime?,Reasonable Suspicion that the Person Matched Suspect Description?,Reasonable Suspicion that the Person was a Witness or Victim ID of Suspect at the Scene?,Reasonable Suspicion that the Person may be Carrying Suspicious Object?,Reasonable Suspicion that the Person's Actions was Indicative of Casing a Victim or Location?,Reasonable Suspicion that the Person was Suspected of Acting as a Lookout?,Reasonable Suspicion that the Person's Actions was Indicative of a Drug Transaction?,Reasonable Suspicion that the Person's Actions was Indicative of Engaging in a Violent Crime?,Officer had Other Reasonable Suspicions of a Crime?,Offense Code of the Reasonable Suspicion,Education Code Section,Education Code Subdivision,Person Removed from Vehicle by Order?,Person Removed from Vehicle by Physical Contact?,Field Sobriety Test Conducted?,Curbside Detention?,Person Handcuffed or Flex Cuffed?,Patrol Car Detention?,Canine Removed from Vehicle or Used to Search?,Firearm Pointed at Person?,Firearm Discharged or Used?,Electronic Control Device Used?,Impact Projectile Discharged or Used?,Canine Bit or Held Person?,Baton or Other Impact Weapon Used?,Chemical Spray Used?,Other Physical or Vehicle Contact?,Person Photographed?,Search of Person Conducted?,Asked Consent to Search Person?,Asked Consent to Search Person Given?,Search of Property Conducted?,Asked Consent to Search Property?,Asked Consent to Search Property Given?,Property was Seized?,Vehicle Impounded?,Admission or Written Statement Obtained from Student?,No Action Taken?,Search Consent Given?,Search Basis: Officer Safety/Safety of Others?,Search Basis: Search Warrant?,Search Basis: Condition of Parole/Probation/PRCS/Mandatory Supervision?,Search Basis: Suspected Weapons?,Search Basis: Visible Contraband?,Search Basis: Odor of Contraband?,Search Basis: Canine Detection?,Search Basis: Evidence of Crime?,Search Basis: Incident to Arrest?,Search Basis: Exigent Circumstances/Emergency?,Search Basis: Vehicle inventory?,Search Basis: Suspected of Violating of School Policy?,Search Basis: Reason,Property Seizure Basis: Safekeeping as Allowed by Law/Statute?,Property Seizure Basis: Contraband?,Property Seizure Basis: Evidence?,Property Seizure Basis: Impound of Vehicle?,Property Seizure Basis: Abandoned Property?,Property Seizure Basis: Suspected of Violating of School Policy?,Property Seized: Firearm(s)?,Property Seized: Ammunition?,Property Seized: Weapon(s) Other than a Firearm?,Property Seized: Drug/Narcotics?,Property Seized: Alcohol?,Property Seized: Money?,Property Seized: Drug Paraphernalia?,Property Seized: Suspected Stolen Property?,Property Seized: Cell Phone(s) or Electronic Device(s)?,Property Seized: Vehicle?,Property Seized: Other Contraband or Evidence?,Contraband Evidence Discovered: None?,Contraband Evidence Discovered: Firearm(s)?,Contraband Evidence Discovered: Ammunition?,Contraband Evidence Discovered: Weapon(s) Other than a Firearm?,Contraband Evidence Discovered: Drugs/Narcotics?,Contraband Evidence Discovered: Alcohol?,Contraband Evidence Discovered: Money?,Contraband Evidence Discovered: Drug Paraphernalia?,Contraband Evidence Discovered: Suspected Stolen Property?,Contraband Evidence Discovered: Cell Phone(s) or Electronic Device(s)?,Contraband Evidence Discovered: Other?,Result of Contact: No Action?,Result of Contact: Warning?,Result of Contact: Warning Offense Codes?,Result of Contact: Citation for infraction?,Result of Contact:Citation for Infraction Offense Codes?,Result of Contact:  In-field Cite and Release?,Result of Contact:  In-field Cite and Release Offense Codes?,Result of Contact: Custodial Arrest Pursuant to Outstanding Warrant ?,Result of Contact: Custodial Arrest Without Warrant?,Result of Contact: Custodial Arrest Without Warrant Offense Codes?,Result of Contact: Field Interview Card Completed?,Result of Contact: Noncriminal Transport or Care Taking Transport?,Result of Contact: Contacted Parent/Legal Guardian or other Person Responsible for Minor?,Result of Contact: Psychiatric Hold?,Result of Contact: Contacted U.S. Department of Homeland Security?,Result of Contact: Referral to School Administrator?,Result of Contact: Referral to School Counselor or Other Support Staff?,Lat,Lng,AVUHSD_campus,AVUHSD_campus_name
139134,LAN,2019-01-04 07:00:00,10,100.0,E,J,AV,,,,100 E J AV,LANCASTER,CA,93534.0,False,,True,1,154427,100.0,E,J,AV,,,,100 E J AV,LANCASTER,CA,93534.0,28,,False,After Contact,True,Male,Black/African American,No Disabilities,REASONABLE SUSPICION THAT THE PERSON WAS ENGAGED IN CRIMINAL ACTIVITY,CALL STATED PERSON HAD A KNIFE AND WAS SCARING OTHERS,,,False,True,False,False,False,False,False,False,False,417(A)(1),,,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,,False,False,,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,call stated the person had a knife.,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,,False,,False,,False,False,,False,False,False,False,False,False,False,34.689167,-118.129987,False,
139207,TSB,2019-01-04 10:41:00,10,,,,,,10TH ST W/NEWGROVE AV,AVTA BUS STOP,10TH ST W/NEWGROVE AV  AVTA BUS STOP,LANCASTER,CA,,False,,False,1,154503,,,,,,10TH ST W/NEWGROVE AV,AVTA BUS STOP,10TH ST W/NEWGROVE AV  AVTA BUS STOP,LANCASTER,CA,,55,,False,Before Contact,False,Male,White,No Disabilities,REASONABLE SUSPICION THAT THE PERSON WAS ENGAGED IN CRIMINAL ACTIVITY,DRINKING ALCOHOLIC BEVERAGE IN PUBLIC,,,True,False,False,False,False,False,False,False,False,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,,True,65002.0,False,,False,False,,False,False,False,False,False,False,False,34.693495,-118.1480484,False,
139254,LAN,2019-01-04 11:00:00,10,,,,,,AV J/14 FW,,AV J/14 FW,LANCASTER,CA,,False,,False,1,154556,,,,,,AV J/14 FW,,AV J/14 FW,LANCASTER,CA,,50,,False,Before Contact,False,Male,White,No Disabilities,REASONABLE SUSPICION THAT THE PERSON WAS ENGAGED IN CRIMINAL ACTIVITY,SEE ABOVE,,,True,False,False,False,False,False,False,False,False,,,,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,,True,65002.0,False,,False,False,,False,False,False,False,False,False,False,34.6767324,-118.146141,False,
139634,LAN,2019-01-04 19:24:00,5,,,,,,DATE AV/PILLSBURY ST,,DATE AV/PILLSBURY ST,LANCASTER,CA,,False,,False,1,154952,,,,,,DATE AV/PILLSBURY ST,,DATE AV/PILLSBURY ST,LANCASTER,CA,,30,,False,After Contact,False,Male,White,No Disabilities,REASONABLE SUSPICION THAT THE PERSON WAS ENGAGED IN CRIMINAL ACTIVITY,SAW DETAINEE WALKING LOOKING INTO PARKED VEHICLE.,,,False,False,False,False,True,False,False,False,False,459,,,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,459,False,,False,,False,False,,False,False,False,False,False,False,False,34.6906371,-118.139607,False,
139738,LAN,2019-01-04 20:15:00,30,,,,,,AVE I/10TH ST W,,AVE I/10TH ST W,LANCASTER,CA,,False,,True,2,155064,,,,,,AVE I/10TH ST W,,AVE I/10TH ST W,LANCASTER,CA,,40,,False,After Contact,True,Male,Black/African American,No Disabilities,REASONABLE SUSPICION THAT THE PERSON WAS ENGAGED IN CRIMINAL ACTIVITY,CONTACT RE 451 INVESTIGATION,,,False,True,True,False,False,False,False,False,False,451(D),,,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,,True,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,search incident to arrest,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,,False,,False,,False,True,451(D),True,False,False,False,False,False,False,34.6972117,-118.1480492,False,
139738,LAN,2019-01-04 20:15:00,30,,,,,,AVE I/10TH ST W,,AVE I/10TH ST W,LANCASTER,CA,,False,,True,2,155065,,,,,,AVE I/10TH ST W,,AVE I/10TH ST W,LANCASTER,CA,,40,,False,After Contact,False,Female,Black/African American,No Disabilities,REASONABLE SUSPICION THAT THE PERSON WAS ENGAGED IN CRIMINAL ACTIVITY,CONTACTED RE 451 INVESTIGATION,,,False,True,True,False,False,False,False,False,False,,,,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,,False,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,search incident to arrest re 451,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,,False,,False,,False,True,451(D),False,True,False,False,False,False,False,34.6972117,-118.1480492,False,
139774,LAN,2019-01-03 18:40:00,10,43100.0,,SIERRA HWY,,,,,43100 SIERRA HWY,LANCASTER,CA,,False,,True,1,155103,43100.0,,SIERRA HWY,,,,,43100 SIERRA HWY,LANCASTER,CA,,30,,False,Before Contact,False,Male,Black/African American,No Disabilities,REASONABLE SUSPICION THAT THE PERSON WAS ENGAGED IN CRIMINAL ACTIVITY,SUSPECT IN A 245 INVESTIGATION,,,False,True,False,False,False,False,False,False,True,245(A)(4),,,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,True,245(A)(4),False,False,False,False,False,False,False,34.6662676,-118.1314887,False,
139778,LAN,2019-01-05 02:06:00,10,,,,,,AV I/10TH ST W,,AV I/10TH ST W,LANCASTER,CA,,False,,True,1,155107,,,,,,AV I/10TH ST W,,AV I/10TH ST W,LANCASTER,CA,,25,,False,After Contact,False,Male,Black/African American,No Disabilities,REASONABLE SUSPICION THAT THE PERSON WAS ENGAGED IN CRIMINAL ACTIVITY,SEE ABOVE,,,False,True,False,False,False,False,False,False,False,,,,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,,True,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,SEE ABOVE,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,True,273.5,False,False,False,False,False,False,False,34.6972117,-118.1480492,False,
139815,LAN,2019-01-05 06:00:00,5,,,,,,10TH W/AV I,,10TH W/AV I,LANCASTER,CA,,False,,False,1,155150,,,,,,10TH W/AV I,,10TH W/AV I,LANCASTER,CA,,30,,False,After Contact,False,Female,White,No Disabilities,REASONABLE SUSPICION THAT THE PERSON WAS ENGAGED IN CRIMINAL ACTIVITY,LOST/STOLEN PLATE ON VEH,,,False,False,False,False,False,False,False,False,True,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,,False,,False,,False,False,,False,False,False,False,False,False,False,34.7039472,-118.1481004,False,
139930,LAN,2019-01-05 08:51:00,15,600.0,W,NEWGROVE,ST,,,,600 W NEWGROVE ST,LANCASTER,CA,,False,,True,1,155273,600.0,W,NEWGROVE,ST,,,,600 W NEWGROVE ST,LANCASTER,CA,,80,,False,Before Contact,False,Male,Hispanic/Latino/Latina,"Mental Health Condition, Intellectually or Developmental Disability",REASONABLE SUSPICION THAT THE PERSON WAS ENGAGED IN CRIMINAL ACTIVITY,NO SEARCH 5150 INVESTIGATION,,,False,False,False,False,False,False,False,True,False,415.5(A)(3),,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,False,,False,False,False,True,False,False,False,34.6944184,-118.1389598,False,
139961,LAN,2019-01-04 21:25:00,5,44200.0,,BEECH,AV,,,,44200 BEECH AV,LANCASTER,CA,,False,,True,1,155306,44200.0,,BEECH,AV,,,,44200 BEECH AV,LANCASTER,CA,,22,,False,After Contact,False,Female,White,No Disabilities,REASONABLE SUSPICION THAT THE PERSON WAS ENGAGED IN CRIMINAL ACTIVITY,SUSPECT MATCHED DESCRIPTION AND NOTICEABLY UNDER THE INFLUENCE.,,,False,True,False,False,False,False,False,False,True,11550(A),,,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,True,11550(A),False,False,False,False,False,False,False,34.6858316,-118.1368465,False,
140075,LAN,2019-01-05 20:53:00,10,2800.0,W,L,AV,,,,2800 W L AV,LANCASTER,CA,,False,,False,1,155432,2800.0,W,L,AV,,,,2800 W L AV,LANCASTER,CA,,21,,False,After Contact,False,Male,Black/African American,No Disabilities,REASONABLE SUSPICION THAT THE PERSON WAS ENGAGED IN CRIMINAL ACTIVITY,TRESPASSING INVESTIGATION.,,,True,False,False,False,False,False,False,False,False,602,,,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,,False,False,,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,"Pat down for weapons only re wearing bulky clothing, std was active 415g and was slight uncoop.",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,,False,,True,602,False,False,,False,False,False,False,False,False,False,34.6602872,-118.1796242,False,
140151,LAN,2019-01-06 06:23:00,30,,,,,,40TH ST W/AV L,,40TH ST W/AV L,LANCASTER,CA,,False,,True,1,155519,,,,,,40TH ST W/AV L,,40TH ST W/AV L,LANCASTER,CA,,35,,False,After Contact,False,Male,White,No Disabilities,REASONABLE SUSPICION THAT THE PERSON WAS ENGAGED IN CRIMINAL ACTIVITY,"VEHICLE PARKED PARTIALLY BLOCKING TRAFFIC LANE, DRIVER SLEEPING IN VEHICLE.",,,False,False,False,False,False,False,False,False,True,23152(A),,,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,,False,,False,,False,False,,False,False,False,False,False,False,False,34.6602546,-118.2012558,False,
140248,LAN,2019-01-06 13:10:00,3,,,,,,28TH ST E/AV I,,28TH ST E/AV I,LANCASTER,CA,,False,,False,1,155625,,,,,,28TH ST E/AV I,,28TH ST E/AV I,LANCASTER,CA,,30,,False,After Contact,True,Male,Hispanic/Latino/Latina,No Disabilities,REASONABLE SUSPICION THAT THE PERSON WAS ENGAGED IN CRIMINAL ACTIVITY,DETAINED PERSON PENDING ILLEGAL CAMPING INV,,,True,False,False,False,False,False,False,False,False,602,,,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,,False,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,SEARCH PERSON INCIDENT TO ARREST,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,True,False,,False,False,False,False,False,False,False,34.704378,-118.079258,False,
140296,LAN,2019-01-06 12:30:00,20,4200.0,E,AVENUE H,,,,,4200 E AVENUE H,LANCASTER,CA,,False,,True,1,155675,4200.0,E,AVENUE H,,,,,4200 E AVENUE H,LANCASTER,CA,,20,,False,After Contact,False,Female,White,No Disabilities,REASONABLE SUSPICION THAT THE PERSON WAS ENGAGED IN CRIMINAL ACTIVITY,DOMESTIC VIOLENCE CALL FOR SERVICE,,,False,False,True,False,False,False,False,False,False,,,,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,,False,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,searched prior to booking at station,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,True,273.5,False,False,False,False,False,False,False,34.7183537,-118.0557062,False,
140387,LAN,2019-01-06 11:09:00,10,44500.0,,LOSTWOOD,AV,,,,44500 LOSTWOOD AV,LANCASTER,CA,93534.0,False,,False,1,155773,44500.0,,LOSTWOOD,AV,,,,44500 LOSTWOOD AV,LANCASTER,CA,93534.0,40,,False,After Contact,False,Male,Black/African American,No Disabilities,REASONABLE SUSPICION THAT THE PERSON WAS ENGAGED IN CRIMINAL ACTIVITY,PERMIT NEEDED TO BE ON LAND,,,True,False,False,False,False,False,False,False,False,555,,,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,555,False,,False,,False,False,,False,False,False,False,False,False,False,34.6907626,-118.1557412,False,
140443,LAN,2019-01-06 20:25:00,25,,,,,,10TH ST W/AV I,,10TH ST W/AV I,LANCASTER,CA,,False,,False,1,155842,,,,,,10TH ST W/AV I,,10TH ST W/AV I,LANCASTER,CA,,35,,False,Before Contact,False,Male,White,No Disabilities,REASONABLE SUSPICION THAT THE PERSON WAS ENGAGED IN CRIMINAL ACTIVITY,VEHICLE WAS REPORTED STOLEN,,,True,False,False,False,False,False,False,False,False,,,,True,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,True,False,,False,False,,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,person was in a stolen vehicle and made movements to his person before exiting. officer safety for weapons and evidence of the crime.,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,,False,,False,,False,True,10851(A),False,False,False,False,False,False,False,34.7039472,-118.1481004,False,
140469,LAN,2019-01-06 22:50:00,15,44200.0,W,20TH,ST,,,,44200 W 20TH ST,LANCASTER,CA,,False,,False,1,155872,44200.0,W,20TH,ST,,,,44200 W 20TH ST,LANCASTER,CA,,30,,False,After Contact,False,Male,Black/African American,No Disabilities,REASONABLE SUSPICION THAT THE PERSON WAS ENGAGED IN CRIMINAL ACTIVITY,SEE ABOVE,,,True,False,False,False,False,False,False,False,True,330,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,,True,False,,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,visible billy club type weapon,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,,False,,False,,True,True,22210,False,False,False,False,False,False,False,34.6880519,-118.1655679,False,
140474,LAN,2019-01-07 00:10:00,40,45400.0,,GADSDEN,AV,,,,45400 GADSDEN AV,LANCASTER,CA,,False,,True,1,155877,45400.0,,GADSDEN,AV,,,,45400 GADSDEN AV,LANCASTER,CA,,25,,False,After Contact,False,Female,White,No Disabilities,REASONABLE SUSPICION THAT THE PERSON WAS ENGAGED IN CRIMINAL ACTIVITY,VICTIM ID SUSPECT AT SCENE,,,False,False,True,False,False,False,False,False,False,,,,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,,False,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,searched incident to arrest,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,True,273.5,False,False,False,False,False,False,False,34.7076008,-118.1462378,False,
140484,LAN,2019-01-07 02:15:00,5,,,,,,GADSDEN AV/AV K,,GADSDEN AV/AV K,LANCASTER,CA,,False,,False,1,155887,,,,,,GADSDEN AV/AV K,,GADSDEN AV/AV K,LANCASTER,CA,,45,,False,After Contact,True,Female,Black/African American,No Disabilities,REASONABLE SUSPICION THAT THE PERSON WAS ENGAGED IN CRIMINAL ACTIVITY,POSS OF SHOPPING CART,,,True,False,False,False,False,False,False,False,False,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,,False,,True,166(C)(1),False,False,,False,False,False,False,False,False,False,34.6749005,-118.1434668,False,
140501,LAN,2019-01-07 04:30:00,3,,,,,,SIERRA HWY/ACKMAN ST,,SIERRA HWY/ACKMAN ST,LANCASTER,CA,,False,,False,1,155908,,,,,,SIERRA HWY/ACKMAN ST,,SIERRA HWY/ACKMAN ST,LANCASTER,CA,,36,,False,After Contact,True,Male,Black/African American,No Disabilities,REASONABLE SUSPICION THAT THE PERSON WAS ENGAGED IN CRIMINAL ACTIVITY,SHOPPING CART,,,True,False,False,False,False,False,False,False,False,,,,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,,False,False,,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,WEP PAT RE BAGGY CLTHING BULGES POSS WEP,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,,False,,False,,False,False,,False,False,False,False,False,False,False,34.7019757,-118.1375042,False,
140587,LAN,2019-01-07 09:15:00,5,,,,,,SIERRA HWY / NEWGROVE ST,,SIERRA HWY / NEWGROVE ST,LANCASTER,CA,,False,,False,1,156003,,,,,,SIERRA HWY / NEWGROVE ST,,SIERRA HWY / NEWGROVE ST,LANCASTER,CA,,59,,False,After Contact,True,Male,Hispanic/Latino/Latina,No Disabilities,REASONABLE SUSPICION THAT THE PERSON WAS ENGAGED IN CRIMINAL ACTIVITY,ILLEGAL POSS SHOPPING CART,,,True,False,False,False,False,False,False,False,False,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,,False,,True,602(K),False,False,,False,False,False,False,False,False,False,34.6947722,-118.1363598,False,
140618,LAN,2019-01-07 07:25:00,30,500.0,E,KETTERING,ST,,,,500 E KETTERING ST,LANCASTER,CA,,False,,True,1,156033,500.0,E,KETTERING,ST,,,,500 E KETTERING ST,LANCASTER,CA,,35,,False,After Contact,False,Male,Hispanic/Latino/Latina,No Disabilities,REASONABLE SUSPICION THAT THE PERSON WAS ENGAGED IN CRIMINAL ACTIVITY,MATCHED DESCRIPTION OF DP IN CALL,,,False,True,False,False,False,False,False,False,False,,,,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,,False,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,incident to arrest,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,True,21310,False,False,False,False,False,False,False,34.7004223,-118.1214704,False,
